Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,Result by Reviewer B,Result by Reviewer C,Result by Reviewer A,rejects,accepts,Result by Reviewer X
14,invite additional reviewer,Anne,2009-12-14 00:00:00.000,2009-12-16 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,,,
14,get review X,Pete,2009-12-16 00:00:00.000,2009-12-16 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,,,accept
14,decide,Wil,2009-12-16 00:00:00.000,2009-12-18 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,2,2,
14,invite additional reviewer,Mike,2009-12-18 00:00:00.000,2009-12-18 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,,,
14,get review X,Pam,2009-12-18 00:00:00.000,2009-12-18 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,,,reject
14,decide,Wil,2010-01-03 00:00:00.000,2010-01-03 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,3,2,
14,reject,Mike,2010-01-04 00:00:00.000,2010-01-06 00:00:00.000,Variant 10,10,complete,Simulated process instance,,,,,,
14,End,End,2010-01-06 00:00:00.000,2010-01-06 00:00:00.000,Variant 10,10,End,End,End,End,End,End,End,End
15,invite reviewers,Anne,2006-03-01 00:00:00.000,2006-03-01 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,get review 3,John,2006-03-01 00:00:00.000,2006-03-01 00:00:00.000,Variant 11,11,complete,Simulated process instance,,accept,,,,
15,time-out 1,__INVALID__,2006-03-03 00:00:00.000,2006-03-03 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,time-out 2,__INVALID__,2006-03-08 00:00:00.000,2006-03-08 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,collect reviews,Mike,2006-03-18 00:00:00.000,2006-03-18 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,decide,Wil,2006-06-05 01:00:00.000,2006-06-06 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,0,2,
15,invite additional reviewer,Anne,2006-08-29 01:00:00.000,2006-09-02 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,get review X,Sam,2006-09-04 01:00:00.000,2006-09-04 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,reject
15,decide,Wil,2006-10-06 01:00:00.000,2006-10-11 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,1,2,
15,invite additional reviewer,Anne,2007-01-03 00:00:00.000,2007-01-03 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,get review X,Pete,2007-01-06 00:00:00.000,2007-01-06 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,reject
15,decide,Wil,2007-03-27 01:00:00.000,2007-03-31 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,2,2,
15,invite additional reviewer,Mike,2007-04-05 01:00:00.000,2007-04-06 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,time-out X,__INVALID__,2007-04-16 01:00:00.000,2007-04-16 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,decide,Wil,2007-06-25 01:00:00.000,2007-06-29 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,2,2,
15,invite additional reviewer,Anne,2007-06-29 01:00:00.000,2007-07-01 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,get review X,Mary,2007-07-02 01:00:00.000,2007-07-02 01:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,accept
15,decide,Wil,2008-03-04 00:00:00.000,2008-03-08 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,2,3,
15,accept,Mike,2008-03-08 00:00:00.000,2008-03-10 00:00:00.000,Variant 11,11,complete,Simulated process instance,,,,,,
15,End,End,2008-03-10 00:00:00.000,2008-03-10 00:00:00.000,Variant 11,11,End,End,End,End,End,End,End,End
16,invite reviewers,Anne,2006-03-01 00:00:00.000,2006-03-03 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,time-out 1,__INVALID__,2006-03-04 00:00:00.000,2006-03-04 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,get review 2,Pam,2006-03-06 00:00:00.000,2006-03-06 00:00:00.000,Variant 12,12,complete,Simulated process instance,reject,,,,,
16,time-out 3,__INVALID__,2006-03-07 00:00:00.000,2006-03-07 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,collect reviews,Anne,2006-03-08 00:00:00.000,2006-03-08 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,decide,Wil,2006-03-15 00:00:00.000,2006-03-18 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,1,0,
16,invite additional reviewer,Mike,2006-03-18 00:00:00.000,2006-03-19 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,get review X,Pete,2006-03-22 00:00:00.000,2006-03-22 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,accept
16,decide,Wil,2006-03-22 00:00:00.000,2006-03-23 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,1,1,
16,invite additional reviewer,Mike,2006-03-29 01:00:00.000,2006-03-30 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,get review X,Pam,2006-04-02 01:00:00.000,2006-04-02 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,accept
16,decide,Wil,2006-07-30 01:00:00.000,2006-07-30 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,1,2,
16,invite additional reviewer,Anne,2006-07-31 01:00:00.000,2006-08-03 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,time-out X,__INVALID__,2006-08-10 01:00:00.000,2006-08-10 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,decide,Wil,2006-09-04 01:00:00.000,2006-09-08 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,1,2,
16,invite additional reviewer,Anne,2006-09-09 01:00:00.000,2006-09-10 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,get review X,Pete,2006-09-14 01:00:00.000,2006-09-14 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,reject
16,decide,Wil,2006-11-30 00:00:00.000,2006-12-04 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,2,2,
16,invite additional reviewer,Mike,2007-01-18 00:00:00.000,2007-01-20 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,get review X,Sam,2007-01-23 00:00:00.000,2007-01-23 00:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,accept
16,decide,Wil,2007-04-13 01:00:00.000,2007-04-14 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,2,3,
16,accept,Mike,2007-04-15 01:00:00.000,2007-04-20 01:00:00.000,Variant 12,12,complete,Simulated process instance,,,,,,
16,End,End,2007-04-20 01:00:00.000,2007-04-20 01:00:00.000,Variant 12,12,End,End,End,End,End,End,End,End
17,invite reviewers,Anne,2006-03-03 00:00:00.000,2006-03-03 00:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,get review 3,Carol,2006-03-06 00:00:00.000,2006-03-06 00:00:00.000,Variant 13,13,complete,Simulated process instance,,reject,,,,
17,time-out 2,__INVALID__,2006-03-10 00:00:00.000,2006-03-10 00:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,time-out 1,__INVALID__,2006-03-11 00:00:00.000,2006-03-11 00:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,collect reviews,Mike,2006-03-16 00:00:00.000,2006-03-17 00:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,decide,Wil,2006-03-23 00:00:00.000,2006-03-26 00:00:00.000,Variant 13,13,complete,Simulated process instance,,,,2,0,
17,invite additional reviewer,Mike,2006-03-26 00:00:00.000,2006-03-27 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,time-out X,__INVALID__,2006-04-03 01:00:00.000,2006-04-03 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,decide,Wil,2006-09-03 01:00:00.000,2006-09-04 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,2,0,
17,invite additional reviewer,Mike,2006-09-07 01:00:00.000,2006-09-11 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,get review X,Carol,2006-09-12 01:00:00.000,2006-09-12 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,accept
17,decide,Wil,2006-09-17 01:00:00.000,2006-09-19 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,2,1,
17,invite additional reviewer,Anne,2006-09-29 01:00:00.000,2006-10-03 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,get review X,Sam,2006-10-03 01:00:00.000,2006-10-03 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,accept
17,decide,Wil,2007-05-21 01:00:00.000,2007-05-25 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,2,2,
17,invite additional reviewer,Anne,2007-05-25 01:00:00.000,2007-05-27 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,get review X,Sam,2007-05-29 01:00:00.000,2007-05-29 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,accept
17,decide,Wil,2008-07-14 01:00:00.000,2008-07-17 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,2,3,
17,accept,Mike,2008-07-17 01:00:00.000,2008-07-19 01:00:00.000,Variant 13,13,complete,Simulated process instance,,,,,,
17,End,End,2008-07-19 01:00:00.000,2008-07-19 01:00:00.000,Variant 13,13,End,End,End,End,End,End,End,End
18,invite reviewers,Anne,2006-03-03 00:00:00.000,2006-03-08 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,time-out 1,__INVALID__,2006-03-09 00:00:00.000,2006-03-09 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,get review 2,John,2006-03-09 00:00:00.000,2006-03-09 00:00:00.000,Variant 14,14,complete,Simulated process instance,reject,,,,,
18,get review 3,Sara,2006-03-13 00:00:00.000,2006-03-13 00:00:00.000,Variant 14,14,complete,Simulated process instance,,accept,,,,
18,collect reviews,Anne,2006-03-19 00:00:00.000,2006-03-24 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,decide,Wil,2006-03-26 00:00:00.000,2006-03-31 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,1,1,
18,invite additional reviewer,Anne,2006-04-01 01:00:00.000,2006-04-04 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,time-out X,__INVALID__,2006-04-06 01:00:00.000,2006-04-06 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,decide,Wil,2006-04-15 01:00:00.000,2006-04-20 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,1,1,
18,invite additional reviewer,Anne,2006-04-20 01:00:00.000,2006-04-20 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,get review X,Pam,2006-04-22 01:00:00.000,2006-04-22 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,reject
18,decide,Wil,2006-07-06 01:00:00.000,2006-07-07 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,2,1,
18,invite additional reviewer,Mike,2007-03-27 01:00:00.000,2007-04-01 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,time-out X,__INVALID__,2007-04-08 01:00:00.000,2007-04-08 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,decide,Wil,2007-10-26 01:00:00.000,2007-10-30 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,2,1,
18,invite additional reviewer,Anne,2007-10-30 00:00:00.000,2007-11-04 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,get review X,Pam,2007-11-07 00:00:00.000,2007-11-07 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,accept
18,decide,Wil,2008-01-09 00:00:00.000,2008-01-12 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,2,2,
18,invite additional reviewer,Mike,2008-01-12 00:00:00.000,2008-01-16 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,get review X,Sara,2008-01-21 00:00:00.000,2008-01-21 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,reject
18,decide,Wil,2008-02-16 00:00:00.000,2008-02-16 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,3,2,
18,invite additional reviewer,Mike,2008-02-16 00:00:00.000,2008-02-21 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,get review X,Mary,2008-02-23 00:00:00.000,2008-02-23 00:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,accept
18,decide,Wil,2008-05-05 01:00:00.000,2008-05-07 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,3,3,
18,reject,Mike,2008-05-09 01:00:00.000,2008-05-11 01:00:00.000,Variant 14,14,complete,Simulated process instance,,,,,,
18,End,End,2008-05-11 01:00:00.000,2008-05-11 01:00:00.000,Variant 14,14,End,End,End,End,End,End,End,End
19,invite reviewers,Mike,2006-03-10 00:00:00.000,2006-03-12 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,time-out 2,__INVALID__,2006-03-15 00:00:00.000,2006-03-15 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,get review 1,John,2006-03-17 00:00:00.000,2006-03-17 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,accept,,,
19,time-out 3,__INVALID__,2006-03-21 00:00:00.000,2006-03-21 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,collect reviews,Anne,2006-03-24 00:00:00.000,2006-03-26 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,decide,Wil,2006-07-23 01:00:00.000,2006-07-27 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,2,
19,invite additional reviewer,Mike,2006-09-30 01:00:00.000,2006-10-04 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,time-out X,__INVALID__,2006-10-09 01:00:00.000,2006-10-09 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,decide,Wil,2006-10-17 01:00:00.000,2006-10-18 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,2,
19,invite additional reviewer,Anne,2007-03-01 00:00:00.000,2007-03-03 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,time-out X,__INVALID__,2007-03-05 00:00:00.000,2007-03-05 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,decide,Wil,2007-03-10 00:00:00.000,2007-03-11 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,2,
19,invite additional reviewer,Anne,2007-03-19 00:00:00.000,2007-03-21 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,time-out X,__INVALID__,2007-03-31 01:00:00.000,2007-03-31 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,decide,Wil,2009-02-06 00:00:00.000,2009-02-11 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,2,
19,invite additional reviewer,Mike,2009-02-11 00:00:00.000,2009-02-16 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,time-out X,__INVALID__,2009-02-24 00:00:00.000,2009-02-24 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,decide,Wil,2009-07-28 01:00:00.000,2009-08-02 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,2,
19,invite additional reviewer,Anne,2009-08-02 01:00:00.000,2009-08-04 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,get review X,Pam,2009-08-04 01:00:00.000,2009-08-04 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,accept
19,decide,Wil,2010-02-01 00:00:00.000,2010-02-03 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,3,
19,invite additional reviewer,Anne,2010-02-03 00:00:00.000,2010-02-08 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,get review X,Sara,2010-02-09 00:00:00.000,2010-02-09 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,accept
19,decide,Wil,2010-03-08 00:00:00.000,2010-03-13 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,0,4,
19,invite additional reviewer,Anne,2010-03-13 00:00:00.000,2010-03-18 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,get review X,Pete,2010-03-21 00:00:00.000,2010-03-21 00:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,reject
19,decide,Wil,2010-04-04 01:00:00.000,2010-04-06 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,1,4,
19,accept,Mike,2010-04-06 01:00:00.000,2010-04-10 01:00:00.000,Variant 15,15,complete,Simulated process instance,,,,,,
19,End,End,2010-04-10 01:00:00.000,2010-04-10 01:00:00.000,Variant 15,15,End,End,End,End,End,End,End,End
2,invite reviewers,Anne,2006-01-02 00:00:00.000,2006-01-04 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,get review 2,Sam,2006-01-06 00:00:00.000,2006-01-06 00:00:00.000,Variant 16,16,complete,Simulated process instance,accept,,,,,
2,get review 3,Pete,2006-01-08 00:00:00.000,2006-01-08 00:00:00.000,Variant 16,16,complete,Simulated process instance,,reject,,,,
2,get review 1,Mary,2006-01-09 00:00:00.000,2006-01-09 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,accept,,,
2,collect reviews,Mike,2006-01-09 00:00:00.000,2006-01-10 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,decide,Wil,2006-01-10 00:00:00.000,2006-01-11 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,1,2,
2,invite additional reviewer,Anne,2006-01-11 00:00:00.000,2006-01-11 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,get review X,Pam,2006-01-15 00:00:00.000,2006-01-15 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,reject
2,decide,Wil,2006-01-18 00:00:00.000,2006-01-19 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,2,2,
2,invite additional reviewer,Anne,2006-01-20 00:00:00.000,2006-01-24 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,get review X,Mary,2006-01-28 00:00:00.000,2006-01-28 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,accept
2,decide,Wil,2006-01-30 00:00:00.000,2006-02-03 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,2,3,
2,invite additional reviewer,Anne,2006-02-03 00:00:00.000,2006-02-03 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,time-out X,__INVALID__,2006-02-13 00:00:00.000,2006-02-13 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,decide,Wil,2006-02-19 00:00:00.000,2006-02-19 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,2,3,
2,invite additional reviewer,Anne,2006-02-21 00:00:00.000,2006-02-24 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,get review X,Pete,2006-02-26 00:00:00.000,2006-02-26 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,reject
2,decide,Wil,2006-02-26 00:00:00.000,2006-03-01 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,3,3,
2,accept,Mike,2006-03-01 00:00:00.000,2006-03-01 00:00:00.000,Variant 16,16,complete,Simulated process instance,,,,,,
2,End,End,2006-03-01 00:00:00.000,2006-03-01 00:00:00.000,Variant 16,16,End,End,End,End,End,End,End,End
20,invite reviewers,Mike,2006-03-12 00:00:00.000,2006-03-16 00:00:00.000,Variant 17,17,complete,Simulated process instance,,,,,,
20,get review 1,Pam,2006-03-16 00:00:00.000,2006-03-16 00:00:00.000,Variant 17,17,complete,Simulated process instance,,,accept,,,
20,time-out 3,__INVALID__,2006-03-18 00:00:00.000,2006-03-18 00:00:00.000,Variant 17,17,complete,Simulated process instance,,,,,,
